Poço,Profundidade,UnidadeF,UnidadeM,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,Log10_RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-659-SE,319.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.301196098327637,0.8011960983276367,54.840328216552734,11.26612377166748,1.0517745181630396,81.29387664794922,2.5099406242370605,0.0069683464244008,0.1772730350494384,4.313010215759277,False
1-BRSA-659-SE,319.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.325586318969728,0.8255863189697266,55.11466979980469,11.432190895080566,1.0581294677062811,81.77143096923828,2.5008785724639893,0.0038226665928959,0.1827851235866546,4.307314395904541,False
1-BRSA-659-SE,319.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.33371639251709,0.8337163925170898,54.102325439453125,11.672774314880373,1.0671740888173644,81.98418426513672,2.4949851036071777,0.0040777157992124,0.1869055777788162,4.336193084716797,False
1-BRSA-659-SE,319.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.349976539611816,0.8499765396118164,51.48646545410156,12.077630996704102,1.0819817566398002,81.85408020019531,2.4913363456726074,0.0041069318540394,0.1879455745220184,4.3852314949035645,False
1-BRSA-659-SE,319.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.35810661315918,0.8581066131591797,49.855899810791016,12.29628849029541,1.0897740438438048,81.56887817382812,2.4934310913085938,0.0053408839739859,0.1866369545459747,4.430843353271484,False
1-BRSA-659-SE,319.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.349976539611816,0.8499765396118164,48.94015502929688,12.201637268066406,1.0864181100827972,81.33418273925781,2.4947316646575928,0.0052776532247662,0.1838715523481369,4.4715728759765625,False
1-BRSA-659-SE,319.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.325586318969728,0.8255863189697266,48.42238998413086,11.689285278320312,1.067787957768271,81.32142639160156,2.50362515449524,0.0088503025472164,0.181399717926979,4.559451580047607,False
1-BRSA-659-SE,319.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.317455291748049,0.8174552917480469,49.29949951171875,11.164872169494627,1.0478537550473213,81.42091369628906,2.51291298866272,0.0080568864941596,0.1792807132005691,4.694474697113037,False
1-BRSA-659-SE,320.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.301196098327637,0.8011960983276367,49.51587677001953,11.152436256408691,1.0473697496389107,81.50714111328125,2.527686357498169,0.004374261945486,0.1787212491035461,4.871382236480713,False
1-BRSA-659-SE,320.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.301196098327637,0.8011960983276367,51.521240234375,10.910626411437988,1.0378496854390529,81.7698974609375,2.5462427139282227,-0.0014196109259501,0.1811981350183487,5.028373718261719,False
1-BRSA-659-SE,320.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.317455291748049,0.8174552917480469,57.139347076416016,9.960518836975098,0.9982819611311882,82.73469543457031,2.567688226699829,0.0053370157256722,0.1902331411838531,5.052383899688721,False
1-BRSA-659-SE,320.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.325586318969728,0.8255863189697266,65.95677185058594,9.250465393066406,0.9661635827451167,84.98213958740234,2.572824239730835,0.0209120064973831,0.2072241455316543,4.925114154815674,False
1-BRSA-659-SE,320.4,RIACHU,TAQUAR,False,False,False,True,CALCILUTITO,CINZA,CLARO,,,8.5,9.341845512390137,0.8418455123901367,78.65354919433594,7.872251987457275,0.8960989872285027,88.78877258300781,2.5424740314483643,0.0369622483849525,0.233967050909996,4.666443347930908,False
1-BRSA-659-SE,320.5,RIACHU,TAQUAR,False,False,True,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.341845512390137,0.8418455123901367,92.84178924560548,6.323567390441895,0.8009621512079256,94.27857208251952,2.481093406677246,0.0394786559045314,0.264168381690979,4.376346588134766,False
1-BRSA-659-SE,320.6,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.349976539611816,0.8499765396118164,105.38786315917967,5.252243518829346,0.7203448538287224,100.90918731689452,2.415501832962036,0.0341607108712196,0.2955997586250305,4.126020431518555,False
1-BRSA-659-SE,320.7,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.40688705444336,0.9068870544433594,115.15966796875,4.414896011352539,0.644920478643454,108.09693908691406,2.3677473068237305,0.0269833225756883,0.3210327327251434,3.947077512741089,False
1-BRSA-659-SE,320.8,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.447537422180176,0.9475374221801758,121.0714340209961,3.933098554611206,0.5947348289898512,114.97550964355467,2.34580135345459,0.0252503398805856,0.341354101896286,3.847811937332153,False
1-BRSA-659-SE,320.9,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.463796615600586,0.963796615600586,122.62858581542967,3.7505598068237305,0.5740960951595881,120.48265075683594,2.339515924453736,0.0259354393929243,0.3516812920570373,3.7876458168029785,False
1-BRSA-659-SE,321.0,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.439406394958496,0.939406394958496,121.48487854003906,3.785358428955078,0.578107008366435,123.77142333984376,2.340193033218384,0.0276776868849992,0.3536827266216278,3.7753617763519287,False
1-BRSA-659-SE,321.1,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.398756980895996,0.8987569808959961,115.48037719726562,3.785625457763672,0.5781376435229391,123.95713806152344,2.343557119369507,0.0281247962266206,0.3458196222782135,3.818083047866821,False
1-BRSA-659-SE,321.2,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.366235733032228,0.8662357330322266,105.13671112060548,3.754529237747192,0.5745554906702509,120.72193908691406,2.3552405834198,0.0259732548147439,0.3275169432163238,3.926800489425659,False
1-BRSA-659-SE,321.3,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.309326171875,0.809326171875,91.5821533203125,4.142461776733398,0.6172585097937638,114.54234313964844,2.3831663131713867,0.0209832619875669,0.2970911264419555,4.104094505310059,False
1-BRSA-659-SE,321.4,RIACHU,TAQUAR,False,False,False,True,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.26054573059082,0.7605457305908203,74.89396667480469,4.877880096435547,0.6882311206811952,106.5,2.4219539165496826,0.0132587859407067,0.2559137940406799,4.301955223083496,False
1-BRSA-659-SE,321.5,RIACHU,TAQUAR,False,False,True,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.244285583496094,0.7442855834960938,61.88035583496094,5.871630668640137,0.7687587302159006,98.0704116821289,2.4600634574890137,0.0084980148822069,0.2155564576387405,4.4746809005737305,False
1-BRSA-659-SE,321.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.26054573059082,0.7605457305908203,53.2599983215332,7.362033843994141,0.8669978096097128,90.2964324951172,2.48511004447937,0.0100275091826915,0.1858076900243759,4.583043098449707,False
1-BRSA-659-SE,321.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.276805877685549,0.7768058776855469,48.35670852661133,8.835538864135742,0.9462330415150062,84.03826141357422,2.498232364654541,0.0185612868517637,0.1737175434827804,4.621190547943115,False
1-BRSA-659-SE,321.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.325586318969728,0.8255863189697266,47.8582649230957,9.633957862854004,0.9838047424590038,80.02091979980469,2.5052685737609863,0.0286054015159606,0.1721587628126144,4.621145725250244,False
1-BRSA-659-SE,321.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.341845512390137,0.8418455123901367,46.44407653808594,9.741827964782717,0.9886404559065314,78.15203857421875,2.511270523071289,0.03434544429183,0.1737337708473205,4.60284948348999,False
1-BRSA-659-SE,322.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.293065071105955,0.793065071105957,44.87919616699219,9.90860652923584,0.9960125829196561,77.98928833007812,2.51240873336792,0.0315923132002353,0.1719792187213897,4.564523220062256,False
1-BRSA-659-SE,322.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.268675804138184,0.7686758041381836,44.00209045410156,9.673653602600098,0.985590531969868,78.4403076171875,2.507427930831909,0.020731147378683,0.1691443175077438,4.515663623809815,False
1-BRSA-659-SE,322.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.244285583496094,0.7442855834960938,43.0245246887207,9.390356063842772,0.972682060171364,78.56122589111328,2.4966518878936768,0.0066511551849544,0.1667642742395401,4.457732200622559,False
1-BRSA-659-SE,322.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.219895362854004,0.7198953628540039,43.69684600830078,10.011197090148926,1.000486011401581,78.3096923828125,2.489140510559082,-0.0037407702766358,0.1664163768291473,4.4047017097473145,False
1-BRSA-659-SE,322.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.21176528930664,0.7117652893066406,44.33052062988281,10.733223915100098,1.0307301896491068,77.96326446533203,2.483993530273437,-0.008283257484436,0.1662188619375229,4.374634742736816,False
1-BRSA-659-SE,322.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.219895362854004,0.7198953628540039,45.53219604492188,10.956178665161133,1.0396591057890174,77.9005126953125,2.4838812351226807,-0.0071050715632736,0.1671280860900879,4.361073017120361,False
1-BRSA-659-SE,322.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.23615550994873,0.7361555099487305,46.30497741699219,10.836463928222656,1.034887589675467,78.15306091308594,2.4883482456207275,-0.001319263014011,0.1696505844593048,4.369733810424805,False
1-BRSA-659-SE,322.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.26054573059082,0.7605457305908203,47.68825149536133,10.647592544555664,1.0272514234736747,78.63367462158203,2.5005571842193604,0.0070338817313313,0.1743973046541214,4.389831066131592,False
1-BRSA-659-SE,322.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.268675804138184,0.7686758041381836,50.284793853759766,10.396053314208984,1.016868498032457,79.54234313964844,2.519205570220948,0.0159431621432304,0.1795271784067154,4.413651466369629,False
1-BRSA-659-SE,322.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.26054573059082,0.7605457305908203,52.34038543701172,10.420279502868652,1.0178793681886058,80.93265533447266,2.532524824142456,0.0208670850843191,0.1838238537311554,4.418692588806152,False
1-BRSA-659-SE,323.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.252415657043455,0.752415657043457,55.674930572509766,10.565584182739258,1.0238935146704973,82.61531066894531,2.536063432693481,0.0233228951692581,0.1871811598539352,4.411643981933594,False
1-BRSA-659-SE,323.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.219895362854004,0.7198953628540039,57.05820846557617,10.503782272338867,1.0213457109011295,84.08877563476562,2.529212951660156,0.0231976881623268,0.1896856129169464,4.418074607849121,False
1-BRSA-659-SE,323.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.203635215759276,0.7036352157592773,56.942291259765625,10.30588150024414,1.013085144520753,84.93265533447266,2.523171901702881,0.0235449597239494,0.1905296295881271,4.440879821777344,False
1-BRSA-659-SE,323.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.18737506866455,0.6873750686645508,55.91835784912109,10.060494422912598,1.0026193246429949,85.15867614746094,2.5233304500579834,0.0235296376049518,0.1890753507614135,4.490660667419434,False
1-BRSA-659-SE,323.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.21176528930664,0.7117652893066406,53.2909049987793,9.94815444946289,0.9977425192626317,84.90203857421875,2.524519205093384,0.0219898987561464,0.1862699538469314,4.527755260467529,False
1-BRSA-659-SE,323.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.195505142211914,0.6955051422119141,51.401458740234375,10.031909942626951,1.0013836248028571,84.30000305175781,2.5240848064422607,0.0185690484941005,0.1827675551176071,4.513244152069092,False
1-BRSA-659-SE,323.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.179244995117188,0.6792449951171875,49.38450241088867,10.2145357131958,1.0092186311956248,83.4494857788086,2.519763946533203,0.0145882200449705,0.1803301125764846,4.465307235717773,False
1-BRSA-659-SE,323.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.21176528930664,0.7117652893066406,47.3791389465332,10.326186180114746,1.013939951068317,82.45867156982422,2.521689176559448,0.0140443295240402,0.1783682107925415,4.408372402191162,False
1-BRSA-659-SE,323.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.154854774475098,0.6548547744750977,44.76714324951172,10.30036163330078,1.0128524725294399,81.56122589111328,2.524778127670288,0.0155162867158651,0.178258404135704,4.379141807556152,False
1-BRSA-659-SE,323.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.171114921569824,0.6711149215698242,42.3328857421875,10.242408752441406,1.0104021036002637,80.92704010009766,2.5304229259490967,0.0181289855390787,0.1759021133184433,4.391790390014648,False
1-BRSA-659-SE,324.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.171114921569824,0.6711149215698242,41.28190231323242,10.3031587600708,1.0129703918661042,80.59591674804688,2.533076286315918,0.0203641336411237,0.1717719137668609,4.418882846832275,False
1-BRSA-659-SE,324.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.146724700927734,0.6467247009277344,42.42562103271485,10.522772789001465,1.0221301930774558,80.6505126953125,2.5401902198791504,0.0243178475648164,0.1684201508760452,4.438422203063965,False
1-BRSA-659-SE,324.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.171114921569824,0.6711149215698242,45.992000579833984,10.745708465576172,1.0312350538476904,81.02143096923828,2.541747093200684,0.0280946251004934,0.1721711754798889,4.423973560333252,False
1-BRSA-659-SE,324.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.171114921569824,0.6711149215698242,49.58929061889648,10.751978874206545,1.0314884023964561,81.71684265136719,2.536616086959839,0.0293671675026416,0.1819844096899032,4.385731220245361,False
1-BRSA-659-SE,324.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.16298484802246,0.6629848480224609,51.946266174316406,10.410587310791016,1.017475230820894,82.61377716064453,2.5200111865997314,0.0259036123752594,0.1925740987062454,4.360470771789551,False
1-BRSA-659-SE,324.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.154854774475098,0.6548547744750977,51.88444519042969,9.971463203430176,0.9987588909645995,83.460205078125,2.5065736770629883,0.0210769772529602,0.1969868391752243,4.373930931091309,False
1-BRSA-659-SE,324.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.146724700927734,0.6467247009277344,49.68202209472656,9.643843650817873,0.9842501608367448,83.88571166992188,2.4989547729492188,0.0183821227401494,0.1950300186872482,4.436610698699951,False
1-BRSA-659-SE,324.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.122334480285645,0.6223344802856445,46.8111457824707,9.527610778808594,0.9789840070737602,83.46581268310547,2.498974323272705,0.0198960155248641,0.1881401240825653,4.536019325256348,False
1-BRSA-659-SE,324.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.11420440673828,0.6142044067382812,44.60099792480469,9.61730670928955,0.9830534665221317,82.27193450927734,2.497523784637451,0.02160663343966,0.1811752617359161,4.60941219329834,False
1-BRSA-659-SE,324.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.11420440673828,0.6142044067382812,43.92481231689453,9.89574146270752,0.9954483403411314,80.7755126953125,2.4931232929229736,0.019666688516736,0.176725834608078,4.618491172790527,False
1-BRSA-659-SE,325.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.097944259643556,0.5979442596435547,45.51674270629883,10.314456939697266,1.0134463671321023,79.70713806152344,2.4925360679626465,0.0169559977948665,0.1754947155714035,4.572645664215088,False
1-BRSA-659-SE,325.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.089814186096191,0.5898141860961914,48.99811172485352,10.664316177368164,1.0279330126296138,79.61479187011719,2.4972732067108154,0.0180659424513578,0.1804379224777221,4.500777721405029,False
1-BRSA-659-SE,325.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.122334480285645,0.6223344802856445,54.2955207824707,10.614965438842772,1.025918584489365,80.6500015258789,2.510032415390014,0.0263851284980773,0.1927859336137771,4.437754154205322,False
1-BRSA-659-SE,325.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.18737506866455,0.6873750686645508,62.36720657348633,9.912030220031738,0.9961626174572947,83.15306091308594,2.5122365951538086,0.0342795401811599,0.2125135660171508,4.392623901367188,False
1-BRSA-659-SE,325.4,RIACHU,TAQUAR,False,False,False,True,CALCILUTITO,CINZA,CLARO,,,8.5,9.252415657043455,0.752415657043457,73.19385528564453,8.810041427612305,0.9449779506074079,87.3443832397461,2.501451015472412,0.0409860610961914,0.2334948778152465,4.339354038238525,False
1-BRSA-659-SE,325.5,RIACHU,TAQUAR,False,False,True,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.309326171875,0.809326171875,85.12944030761719,7.616939067840576,0.8817804814426098,93.0443878173828,2.466494560241699,0.0429725386202335,0.2565820515155792,4.238007545471191,False
1-BRSA-659-SE,325.6,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.341845512390137,0.8418455123901367,95.72425079345705,6.52868127822876,0.8148254674273798,99.37908172607422,2.422118902206421,0.0435950048267841,0.2789012491703033,4.124269008636475,False
1-BRSA-659-SE,325.7,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.341845512390137,0.8418455123901367,100.16387176513672,5.69378137588501,0.7554007875265014,104.87193298339844,2.380906343460083,0.0389198921620845,0.2982470393180847,4.051483154296875,False
1-BRSA-659-SE,325.8,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.341845512390137,0.8418455123901367,95.82858276367188,5.221365928649902,0.7177841309093318,107.914794921875,2.367759704589844,0.0334257334470748,0.3012095689773559,4.0639729499816895,False
1-BRSA-659-SE,325.9,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.33371639251709,0.8337163925170898,85.62401580810547,5.170751094818115,0.713553632579895,107.68009948730467,2.3898329734802246,0.0297980811446905,0.2866263091564178,4.184713840484619,False
1-BRSA-659-SE,326.0,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.276805877685549,0.7768058776855469,71.49760437011719,5.593514442443848,0.7476847637659776,103.85408020019533,2.437688112258911,0.0308491140604019,0.2574845552444458,4.3500823974609375,False
1-BRSA-659-SE,326.1,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.21176528930664,0.7117652893066406,59.12925720214844,6.596424579620361,0.8193086012859893,97.41734313964844,2.484910488128662,0.0324958525598049,0.2256345152854919,4.491690635681152,False
1-BRSA-659-SE,326.2,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.11420440673828,0.6142044067382812,51.579200744628906,8.244296073913574,0.9161535800210514,89.91632843017578,2.51273775100708,0.0299945045262575,0.2002861201763153,4.571507930755615,False
1-BRSA-659-SE,326.3,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.065423965454102,0.5654239654541016,47.95486068725586,10.485674858093262,1.020596386896186,83.13571166992188,2.521312475204468,0.0237186700105667,0.1847522556781768,4.575191020965576,False
1-BRSA-659-SE,326.4,RIACHU,TAQUAR,False,False,False,True,FOLHELHO,CINZA,ACASTANHADO,,,8.5,9.016643524169922,0.5166435241699219,47.71143341064453,12.619916915893556,1.101056495709404,78.5198974609375,2.525102138519287,0.0170590970665216,0.1781952232122421,4.54705286026001,False
1-BRSA-659-SE,326.5,RIACHU,TAQUAR,False,False,True,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.032903671264648,0.5329036712646484,48.592403411865234,13.562670707702637,1.1323452175112556,76.37806701660156,2.528461456298828,0.0143337724730372,0.1750657558441162,4.511718273162842,False
1-BRSA-659-SE,326.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.041033744812012,0.5410337448120117,48.839691162109375,12.774919509887695,1.1063581724841087,76.2846908569336,2.5261921882629395,0.0129912123084068,0.1739254593849182,4.485087871551514,False
1-BRSA-659-SE,326.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.057293891906738,0.5572938919067383,48.03600311279297,11.53376579284668,1.0619711282863382,77.23469543457031,2.5183775424957275,0.0135270282626152,0.17421655356884,4.466718673706055,False
1-BRSA-659-SE,326.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.089814186096191,0.5898141860961914,47.47187042236328,10.61505126953125,1.0259220961017106,78.22346496582031,2.5142745971679688,0.0141308614984154,0.1738653033971786,4.457860946655273,False
1-BRSA-659-SE,326.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.106074333190918,0.606074333190918,46.14655685424805,10.331951141357422,1.0141823437760535,78.75765228271484,2.523343324661255,0.0190034918487072,0.1717313975095749,4.464455604553223,False
1-BRSA-659-SE,327.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.130464553833008,0.6304645538330078,45.55924224853516,10.719071388244627,1.0301571633017528,78.80561828613281,2.534820556640625,0.0231200344860553,0.1669574528932571,4.483607769012451,False
1-BRSA-659-SE,327.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.154854774475098,0.6548547744750977,45.76016616821289,11.661765098571776,1.0667642892354703,78.57142639160156,2.542555093765259,0.0269968509674072,0.1625550091266632,4.534371852874756,False
1-BRSA-659-SE,327.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.16298484802246,0.6629848480224609,44.674407958984375,12.77614688873291,1.1063998962894308,78.21632385253906,2.544248104095459,0.0276484787464141,0.1591503173112869,4.5970563888549805,False
1-BRSA-659-SE,327.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.171114921569824,0.6711149215698242,44.25710678100586,13.40303897857666,1.1272032806028238,77.64744567871094,2.5455527305603027,0.0277610588818788,0.1583486199378967,4.658331871032715,False
1-BRSA-659-SE,327.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.18737506866455,0.6873750686645508,43.17521667480469,13.190195083618164,1.120251218830091,76.90153503417969,2.549313306808472,0.0269008055329322,0.1590862274169922,4.704854488372803,False
1-BRSA-659-SE,327.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.171114921569824,0.6711149215698242,42.64972305297852,12.553606986999512,1.09876852816612,76.32142639160156,2.549875259399414,0.0256901066750288,0.159958079457283,4.707663059234619,False
1-BRSA-659-SE,327.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.18737506866455,0.6873750686645508,44.048458099365234,12.046133041381836,1.0808476553494986,76.13111877441406,2.547412395477295,0.0235962904989719,0.1610238403081894,4.657547950744629,False
1-BRSA-659-SE,327.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.16298484802246,0.6629848480224609,45.76403045654297,11.840238571166992,1.0733604531552734,76.6045913696289,2.541144371032715,0.0218083076179027,0.16561359167099,4.566166400909424,False
1-BRSA-659-SE,327.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.122334480285645,0.6223344802856445,48.3257942199707,11.754530906677246,1.0702053022226272,77.53877258300781,2.5351505279541016,0.0200178138911724,0.1726331114768982,4.460504055023193,False
1-BRSA-659-SE,327.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.11420440673828,0.6142044067382812,50.08773422241211,11.581009864807127,1.0637464315495004,78.69490051269531,2.53564715385437,0.0209899470210075,0.179996982216835,4.369735240936279,False
1-BRSA-659-SE,328.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.106074333190918,0.606074333190918,50.94551849365234,11.292801856994627,1.0528017080955074,80.00306701660156,2.5402920246124268,0.0222170315682888,0.1819791346788406,4.328541278839111,False
1-BRSA-659-SE,328.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.11420440673828,0.6142044067382812,51.888309478759766,11.03367519378662,1.0427201951716212,81.07806396484375,2.546482563018799,0.021182607859373,0.1831557005643844,4.340576648712158,False
1-BRSA-659-SE,328.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.122334480285645,0.6223344802856445,51.80330657958984,10.937627792358398,1.0389231402421968,81.69184112548828,2.5438826084136963,0.0148829333484172,0.1821153908967971,4.389030456542969,False
1-BRSA-659-SE,328.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.097944259643556,0.5979442596435547,50.9300651550293,11.040719985961914,1.0429973954705958,81.62908172607422,2.5325279235839844,0.0058498107828199,0.1823406517505645,4.4617204666137695,False
1-BRSA-659-SE,328.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,CLARO,,,8.5,9.11420440673828,0.6142044067382812,49.82498550415039,11.33666706085205,1.054485392313842,80.93724060058594,2.519946336746216,-6.710551679134369e-05,0.1792135387659073,4.526220798492432,False
